11040,116
12310,149
12480,147
12540,148
12730,157
12840,163
12860,163
13420,180
13890,189
13920,190
13970,193
14140,195
14250,206
14910,220
15090,232
15230,227
15340,242
15470,243
15620,248
15690,237
15870,251
16280,274
16720,282
17080,302
17190,304
17390,295
17570,320
17970,322
18610,351
18850,353
18990,372
18990,382
21880,510
21990,481
22140,521
