3960,196
4170,225
4320,230
4470,240
4620,274
4800,280
4920,290
4920,321
5010,324
5040,329
5130,350
5160,320
5400,381
5430,391
5460,360
5580,400
5640,388
5670,422
5730,428
5880,453
6030,448
6030,454
6060,450
6090,460
6150,487
6210,496
6210,515
6480,520
6510,565
6570,530
6570,548
6660,585
6660,576
6750,560
6750,560
6900,602
7080,665
7110,663
7260,650
