4990,140
5670,182
5940,224
6180,240
6330,232
6420,237
6630,280
6910,262
6960,306
7110,330
7240,307
7290,344
7660,335
7740,334
7740,380
7800,356
7830,401
7970,373
8040,430
8210,379
8370,468
8490,476
8620,416
8620,434
8820,516
9010,466
9060,488
9150,548
9450,527
9460,518
9600,623
9620,553
9980,582
10150,589
10350,624
10350,730
10870,752
11170,753
11210,739
12570,977
