10250,135
11400,171
11450,170
11660,174
11760,174
11870,181
12120,195
12370,203
12530,202
12810,209
12830,207
13210,231
13270,232
13380,232
13910,255
13910,252
13990,252
14230,269
14250,271
14850,348
14860,294
15590,320
15740,330
15860,334
15920,337
16230,346
16560,356
17840,419
18350,452
20830,576
