9090,111
10240,143
11220,176
11920,204
12500,219
12510,222
12680,221
12880,236
13250,254
13360,251
13490,262
13610,269
13930,272
14260,292
14300,298
14480,303
14810,317
14890,322
14940,323
15180,325
15580,356
15620,363
15710,361
16020,375
16140,377
16180,382
16250,393
16760,410
16800,416
17380,448
18110,488
18360,515
18630,515
19070,547
21910,741
