4700,94
5290,122
5850,148
6900,186
6860,210
7340,224
7880,234
7630,242
7540,256
8150,272
8040,272
8540,291
8530,305
8530,305
8880,327
9250,358
9300,368
9590,397
9790,398
9970,404
10020,420
10880,511
10860,522
