10560,151
11680,188
11710,192
11840,195
11970,201
12180,207
12270,212
12280,208
12710,228
12870,234
13100,250
13220,247
13220,250
13540,268
13670,279
13800,271
14210,300
14490,303
14630,317
14750,317
14820,333
14870,309
15220,348
15480,351
15720,374
16100,391
16250,387
16330,398
16350,404
16480,382
16900,425
17680,448
17930,479
18100,503
18450,517
20390,599
20650,658
21010,666
