-1.89 0.133 0.0120
0.16 0.322 0.0113
2.20 0.523 0.0132
3.23 0.623 0.0143
4.24 0.720 0.0153
6.29 0.913 0.0158
7.31 1.005 0.0155
8.33 1.070 0.0195
9.35 1.109 0.0273
