-5.25 -0.395 0.0226
-4.16 -0.308 0.0166
-3.14 -0.218 0.0131
-2.21 -0.129 0.0102
-1.08 0.010 0.0097
-0.07 0.151 0.0096
0.96 0.287 0.0088
1.97 0.399 0.0084
3.00 0.497 0.0092
4.03 0.593 0.0105
5.06 0.692 0.0120
6.06 0.783 0.0144
7.14 0.875 0.0172
8.13 0.956 0.0207
9.13 1.032 0.0255
10.14 1.083 0.0340
