-4.99 -0.156 0.0237
-3.46 -0.023 0.0159
-1.96 0.122 0.0115
-0.40 0.272 0.0089
1.15 0.434 0.0094
2.67 0.604 0.0099
4.25 0.770 0.0109
5.76 0.898 0.0149
7.29 1.022 0.0181
9.57 1.158 0.0270
10.33 1.183 0.0320
