-6.20 -0.452 0.0327
-4.66 -0.304 0.0209
-3.22 -0.187 0.0181
-1.62 0.015 0.0185
-0.06 0.247 0.0216
1.45 0.389 0.0283
2.98 0.534 0.0296
4.50 0.654 0.0272
6.05 0.794 0.0234
7.58 0.916 0.0248
9.09 1.018 0.0296
10.64 1.105 0.0372
