-5.27 -0.306 0.0763
-3.75 -0.050 0.0345
-2.17 0.174 0.0165
-0.62 0.407 0.0120
0.91 0.579 0.0100
2.49 0.738 0.0102
4.00 0.887 0.0111
5.53 1.025 0.0129
7.07 1.146 0.0169
8.60 1.236 0.0234
10.11 1.297 0.0322
