-2.81 -0.141 0.0135
-1.27 0.042 0.0125
0.31 0.198 0.0131
1.84 0.354 0.0153
3.35 0.511 0.0166
4.92 0.666 0.0178
6.43 0.803 0.0203
7.99 0.940 0.0247
9.50 1.067 0.0296
11.05 1.157 0.0398
