-5.84 -0.339 0.0444
-5.04 -0.264 0.0275
-3.73 -0.131 0.0161
-3.01 -0.046 0.0128
-1.66 0.128 0.0120
-0.64 0.260 0.0106
0.13 0.344 0.0109
1.39 0.470 0.0114
2.40 0.573 0.0116
3.19 0.649 0.0122
4.43 0.774 0.0131
5.38 0.868 0.0146
6.47 0.971 0.0165
7.51 1.063 0.0185
8.51 1.144 0.0219
9.39 1.192 0.0276
10.52 1.218 0.0365
11.51 1.220 0.0487
