-1.93 0.322 0.0331
-0.41 0.516 0.0230
1.12 0.671 0.0185
2.66 0.824 0.0172
4.18 0.967 0.0185
5.73 1.096 0.0203
7.25 1.170 0.0301
8.76 1.240 0.0398
10.28 1.311 0.0507
11.79 1.362 0.0686
13.25 1.368 0.1030
