-4.93 -0.098 0.0136
-3.91 -0.007 0.0120
-2.90 0.088 0.0110
-1.87 0.188 0.0103
-0.86 0.283 0.0092
0.16 0.407 0.0084
1.20 0.510 0.0087
2.23 0.605 0.0095
3.24 0.699 0.0101
4.26 0.791 0.0112
5.29 0.882 0.0120
