  
       XFOIL         Version 6.94
  
 Calculated polar for: CLARK Y AIRFOIL                                 
  
 2 2 Reynolds number ~ 1/sqrt(CL)   Mach number ~ 1/sqrt(CL)  
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
  alpha     CL        CD       CDp       CM    Top_Xtr Bot_Xtr
 ------- -------- --------- --------- -------- ------- -------
  -1.400   0.1691   0.01682   0.01099  -0.0821  0.8803  0.7707
  -1.400   0.1691   0.01682   0.01099  -0.0821  0.8803  0.7707
  -1.000   0.2299   0.01870   0.01245  -0.0866  0.8828  1.0000
  -1.000   0.2299   0.01870   0.01245  -0.0866  0.8828  1.0000
  -0.400   0.2865   0.02029   0.01326  -0.0861  0.8702  1.0000
  -0.200   0.2999   0.02082   0.01361  -0.0849  0.8629  1.0000
   0.000   0.3207   0.02140   0.01396  -0.0852  0.8594  1.0000
  -0.400   0.2865   0.02029   0.01326  -0.0861  0.8702  1.0000
   0.200   0.3438   0.02199   0.01433  -0.0858  0.8569  1.0000
  -0.200   0.2999   0.02082   0.01361  -0.0849  0.8629  1.0000
   0.400   0.3540   0.02256   0.01476  -0.0841  0.8473  1.0000
   0.000   0.3207   0.02140   0.01396  -0.0852  0.8594  1.0000
   0.600   0.3740   0.02313   0.01514  -0.0841  0.8421  1.0000
   0.200   0.3438   0.02199   0.01433  -0.0858  0.8569  1.0000
   0.800   0.3985   0.02368   0.01549  -0.0849  0.8388  1.0000
   0.400   0.3540   0.02256   0.01476  -0.0841  0.8473  1.0000
   1.000   0.4247   0.02422   0.01584  -0.0859  0.8360  1.0000
   1.200   0.4323   0.02482   0.01635  -0.0837  0.8234  1.0000
   0.600   0.3740   0.02313   0.01514  -0.0841  0.8421  1.0000
   1.400   0.4587   0.02530   0.01666  -0.0847  0.8196  1.0000
   0.800   0.3985   0.02368   0.01549  -0.0849  0.8388  1.0000
   1.600   0.4713   0.02592   0.01718  -0.0834  0.8090  1.0000
   1.000   0.4247   0.02422   0.01584  -0.0859  0.8360  1.0000
   1.800   0.4952   0.02638   0.01750  -0.0838  0.8029  1.0000
   1.200   0.4323   0.02482   0.01635  -0.0837  0.8234  1.0000
   2.000   0.5248   0.02676   0.01772  -0.0851  0.7992  1.0000
   1.400   0.4587   0.02530   0.01666  -0.0847  0.8196  1.0000
   1.600   0.4713   0.02592   0.01718  -0.0834  0.8090  1.0000
   1.800   0.4952   0.02638   0.01750  -0.0838  0.8029  1.0000
   2.400   0.5650   0.02767   0.01844  -0.0844  0.7811  1.0000
   2.000   0.5248   0.02676   0.01772  -0.0851  0.7992  1.0000
   2.600   0.5771   0.02828   0.01899  -0.0829  0.7677  1.0000
   2.400   0.5650   0.02767   0.01844  -0.0844  0.7811  1.0000
   3.000   0.6206   0.02909   0.01964  -0.0825  0.7485  1.0000
   2.600   0.5771   0.02828   0.01899  -0.0829  0.7677  1.0000
   3.400   0.6652   0.02984   0.02025  -0.0821  0.7283  1.0000
   3.000   0.6206   0.02909   0.01964  -0.0825  0.7485  1.0000
   3.400   0.6652   0.02984   0.02025  -0.0821  0.7283  1.0000
   4.200   0.7561   0.03125   0.02144  -0.0810  0.6870  1.0000
   4.600   0.7995   0.03218   0.02228  -0.0803  0.6667  1.0000
   4.800   0.8082   0.03327   0.02338  -0.0787  0.6521  1.0000
   4.200   0.7561   0.03125   0.02144  -0.0810  0.6870  1.0000
   5.000   0.8392   0.03338   0.02342  -0.0793  0.6466  1.0000
   5.200   0.8450   0.03473   0.02483  -0.0775  0.6324  1.0000
   4.600   0.7995   0.03218   0.02228  -0.0803  0.6667  1.0000
   4.800   0.8082   0.03327   0.02338  -0.0787  0.6521  1.0000
   5.000   0.8392   0.03338   0.02342  -0.0793  0.6466  1.0000
   5.200   0.8450   0.03473   0.02483  -0.0775  0.6324  1.0000
   5.800   0.8864   0.03788   0.02802  -0.0748  0.6023  1.0000
   6.000   0.9070   0.03856   0.02871  -0.0745  0.5945  1.0000
   6.200   0.9144   0.04008   0.03029  -0.0731  0.5841  1.0000
   6.400   0.9336   0.04081   0.03104  -0.0726  0.5760  1.0000
   6.600   0.9419   0.04232   0.03260  -0.0713  0.5663  1.0000
   5.800   0.8864   0.03788   0.02802  -0.0748  0.6023  1.0000
   6.800   0.9580   0.04322   0.03354  -0.0705  0.5574  1.0000
   6.000   0.9070   0.03856   0.02871  -0.0745  0.5945  1.0000
   6.200   0.9144   0.04008   0.03029  -0.0731  0.5841  1.0000
   7.000   0.9682   0.04459   0.03496  -0.0694  0.5481  1.0000
   6.400   0.9336   0.04081   0.03104  -0.0726  0.5760  1.0000
   7.200   0.9822   0.04561   0.03603  -0.0684  0.5386  1.0000
   6.600   0.9419   0.04232   0.03260  -0.0713  0.5663  1.0000
   6.800   0.9580   0.04322   0.03354  -0.0705  0.5574  1.0000
   7.000   0.9682   0.04459   0.03496  -0.0694  0.5481  1.0000
   7.600   1.0115   0.04746   0.03801  -0.0662  0.5193  1.0000
   7.800   1.0085   0.04962   0.04025  -0.0642  0.5072  1.0000
   7.200   0.9822   0.04561   0.03603  -0.0684  0.5386  1.0000
   8.000   1.0622   0.04733   0.03797  -0.0646  0.4989  1.0000
   8.200   1.0472   0.05021   0.04096  -0.0618  0.4851  1.0000
   8.400   1.0872   0.04890   0.03970  -0.0614  0.4744  1.0000
   8.600   1.1202   0.04813   0.03896  -0.0608  0.4618  1.0000
   7.600   1.0115   0.04746   0.03801  -0.0662  0.5193  1.0000
   8.800   1.1073   0.05077   0.04174  -0.0579  0.4483  1.0000
   7.800   1.0085   0.04962   0.04025  -0.0642  0.5072  1.0000
   9.000   1.1344   0.05056   0.04157  -0.0569  0.4354  1.0000
   8.000   1.0622   0.04733   0.03797  -0.0646  0.4989  1.0000
   9.200   1.1801   0.04910   0.04011  -0.0570  0.4207  1.0000
   8.200   1.0472   0.05021   0.04096  -0.0618  0.4851  1.0000
   9.400   1.2000   0.04948   0.04054  -0.0557  0.4054  1.0000
   8.400   1.0872   0.04890   0.03970  -0.0614  0.4744  1.0000
   9.600   1.1820   0.05245   0.04368  -0.0523  0.3925  1.0000
   8.600   1.1202   0.04813   0.03896  -0.0608  0.4618  1.0000
   9.800   1.1949   0.05347   0.04475  -0.0506  0.3783  1.0000
   8.800   1.1073   0.05077   0.04174  -0.0579  0.4483  1.0000
   9.000   1.1344   0.05056   0.04157  -0.0569  0.4354  1.0000
  10.000   1.2227   0.05364   0.04492  -0.0498  0.3631  1.0000
   9.200   1.1801   0.04910   0.04011  -0.0570  0.4207  1.0000
   9.400   1.2000   0.04948   0.04054  -0.0557  0.4054  1.0000
