-4.45 0.008 0.0161
-2.99 0.141 0.0142
-1.35 0.295 0.0121
0.20 0.396 0.0117
1.71 0.562 0.0124
3.31 0.745 0.0128
4.78 0.910 0.0140
6.24 1.060 0.0160
7.86 1.197 0.0193
9.38 1.268 0.0294
10.87 1.278 0.0568
