  
       XFOIL         Version 6.94
  
 Calculated polar for: CLARK-Y 11.7% smoothed                          
  
 2 2 Reynolds number ~ 1/sqrt(CL)   Mach number ~ 1/sqrt(CL)  
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
  alpha     CL        CD       CDp       CM    Top_Xtr Bot_Xtr
 ------- -------- --------- --------- -------- ------- -------
  -2.000   0.1746   0.01152   0.00498  -0.0858  0.8542  0.3238
  -1.800   0.1899   0.01144   0.00511  -0.0846  0.8500  0.3951
  -1.600   0.2054   0.01121   0.00520  -0.0834  0.8465  0.4978
  -1.400   0.2200   0.01078   0.00530  -0.0816  0.8432  0.6533
  -1.000   0.3776   0.01256   0.00715  -0.1047  0.8607  0.9845
  -0.800   0.4243   0.01297   0.00732  -0.1103  0.8590  1.0000
  -0.600   0.4354   0.01307   0.00732  -0.1082  0.8492  1.0000
  -0.400   0.4571   0.01314   0.00722  -0.1081  0.8445  1.0000
  -0.200   0.4695   0.01330   0.00728  -0.1062  0.8357  1.0000
   0.000   0.4879   0.01340   0.00725  -0.1054  0.8290  1.0000
   0.200   0.5117   0.01347   0.00717  -0.1056  0.8248  1.0000
   0.400   0.5213   0.01368   0.00732  -0.1031  0.8141  1.0000
   0.600   0.5432   0.01377   0.00727  -0.1029  0.8086  1.0000
   0.800   0.5574   0.01396   0.00738  -0.1012  0.7998  1.0000
   1.000   0.5766   0.01407   0.00739  -0.1004  0.7925  1.0000
   1.200   0.5971   0.01420   0.00740  -0.0999  0.7858  1.0000
   1.400   0.6116   0.01438   0.00751  -0.0983  0.7762  1.0000
   1.600   0.6363   0.01444   0.00744  -0.0985  0.7705  1.0000
   1.800   0.6478   0.01467   0.00763  -0.0963  0.7592  1.0000
   2.000   0.6723   0.01473   0.00756  -0.0964  0.7527  1.0000
   2.200   0.6847   0.01495   0.00775  -0.0943  0.7411  1.0000
   2.400   0.7094   0.01502   0.00769  -0.0945  0.7342  1.0000
   2.600   0.7220   0.01525   0.00789  -0.0924  0.7221  1.0000
   2.800   0.7431   0.01537   0.00792  -0.0919  0.7130  1.0000
   3.000   0.7603   0.01552   0.00802  -0.0907  0.7016  1.0000
   3.200   0.7772   0.01571   0.00814  -0.0894  0.6898  1.0000
   3.400   0.8005   0.01580   0.00810  -0.0892  0.6800  1.0000
   3.600   0.8147   0.01602   0.00829  -0.0874  0.6663  1.0000
   3.800   0.8319   0.01623   0.00846  -0.0862  0.6536  1.0000
   4.000   0.8533   0.01640   0.00851  -0.0857  0.6421  1.0000
   4.200   0.8700   0.01663   0.00867  -0.0844  0.6281  1.0000
   4.400   0.8859   0.01689   0.00888  -0.0829  0.6136  1.0000
   4.600   0.9033   0.01716   0.00909  -0.0818  0.5998  1.0000
   4.800   0.9227   0.01743   0.00925  -0.0810  0.5868  1.0000
   5.000   0.9406   0.01774   0.00948  -0.0799  0.5732  1.0000
   5.200   0.9560   0.01813   0.00984  -0.0785  0.5595  1.0000
   5.400   0.9736   0.01852   0.01016  -0.0775  0.5470  1.0000
   5.600   0.9943   0.01889   0.01042  -0.0770  0.5358  1.0000
   5.800   1.0083   0.01934   0.01090  -0.0755  0.5232  1.0000
   6.000   1.0263   0.01980   0.01130  -0.0746  0.5126  1.0000
   6.200   1.0447   0.02021   0.01164  -0.0738  0.5016  1.0000
   6.400   1.0588   0.02065   0.01208  -0.0722  0.4895  1.0000
   6.600   1.0765   0.02102   0.01238  -0.0712  0.4780  1.0000
   6.800   1.0923   0.02135   0.01265  -0.0699  0.4656  1.0000
   7.000   1.1050   0.02173   0.01306  -0.0681  0.4531  1.0000
   7.200   1.1215   0.02211   0.01337  -0.0669  0.4420  1.0000
   7.400   1.1365   0.02252   0.01377  -0.0656  0.4311  1.0000
   7.600   1.1510   0.02301   0.01430  -0.0642  0.4213  1.0000
   7.800   1.1683   0.02344   0.01468  -0.0633  0.4116  1.0000
