-5.99 -0.018 0.0385
-4.43 0.161 0.0325
-2.94 0.274 0.0289
-1.40 0.409 0.0305
0.13 0.551 0.0350
1.66 0.661 0.0375
3.21 0.880 0.0455
4.80 1.185 0.0281
6.31 1.245 0.0373
7.82 1.283 0.0445
9.33 1.338 0.0593
