-3.46 0.021 0.0315
-1.49 0.221 0.0177
0.00 0.428 0.0168
1.63 0.667 0.0164
3.13 0.833 0.0158
4.55 0.961 0.0164
6.15 1.103 0.0180
7.58 1.206 0.0216
9.11 1.265 0.0345
10.60 1.319 0.0459
12.45 1.350 0.0838
