-4.99 -0.144 0.0231
-3.80 -0.034 0.0161
-2.42 0.098 0.0128
-0.90 0.250 0.0103
0.64 0.385 0.0116
2.02 0.535 0.0107
3.73 0.727 0.0100
5.13 0.853 0.0124
6.78 0.988 0.0157
8.31 1.095 0.0205
9.82 1.167 0.0286
11.34 1.220 0.0404
