-0.82 0.450 0.0269
0.71 0.670 0.0235
2.29 0.878 0.0202
3.81 1.022 0.0193
5.33 1.147 0.0213
6.87 1.262 0.0209
8.38 1.328 0.0268
9.87 1.317 0.0385
