-1.91 -0.341 0.0587
-0.29 -0.170 0.0286
1.20 -0.026 0.0183
2.50 0.112 0.0135
4.18 0.321 0.0127
5.60 0.464 0.0144
7.26 0.636 0.0191
8.75 0.773 0.0214
10.36 0.879 0.0237
11.81 0.994 0.0249
13.44 1.085 0.0343
