-2.93 -0.119 0.0108
-1.92 -0.035 0.0096
-0.89 0.058 0.0088
0.14 0.203 0.0088
1.15 0.302 0.0096
2.17 0.400 0.0103
3.20 0.504 0.0119
4.21 0.601 0.0126
5.24 0.699 0.0143
6.26 0.793 0.0158
7.28 0.878 0.0194
8.30 0.950 0.0251
9.31 1.013 0.0327
10.32 1.054 0.0416
11.28 0.925 0.1646
