-2.90 0.025 0.0147
-1.88 0.114 0.0130
-0.89 0.195 0.0107
0.13 0.298 0.0114
1.16 0.398 0.0123
2.18 0.501 0.0133
3.21 0.601 0.0145
4.24 0.702 0.0153
5.26 0.800 0.0153
6.27 0.894 0.0159
7.30 0.988 0.0154
8.31 1.058 0.0186
9.34 1.104 0.0249
