-5.41 -0.213 0.0361
-3.65 0.030 0.0261
-2.15 0.196 0.0250
-0.59 0.343 0.0252
0.90 0.476 0.0223
2.46 0.614 0.0209
3.95 0.776 0.0204
5.58 0.928 0.0204
7.06 1.049 0.0227
8.59 1.146 0.0279
10.04 1.214 0.0344
