  
       XFOIL         Version 6.8
  
 Calculated polar for: dae41                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =    .000     Re =      .150 e 6     Ncrit =   9.000
  
   alpha     CL        CD       CDp       CM    Top Xtr Bot Xtr
  ------- -------- --------- --------- -------- ------- -------
  -3.000    .0237    .01515    .00807   -.0800   .8728   .2805
  -2.500    .0685    .01405    .00795   -.0772   .8601   .5402
  -2.000    .1112    .01369    .00809   -.0733   .8442   .7080
  -1.500    .1517    .01354    .00814   -.0679   .8278   .8313
  -1.000    .2058    .01350    .00805   -.0651   .8134   .9333
   -.500    .3119    .01309    .00733   -.0738   .8025   .9976
    .000    .3639    .01307    .00708   -.0736   .7857  1.0000
    .500    .4088    .01315    .00696   -.0716   .7680  1.0000
   1.000    .4571    .01324    .00689   -.0700   .7503  1.0000
   1.500    .5078    .01332    .00682   -.0687   .7324  1.0000
   2.000    .5598    .01338    .00675   -.0675   .7142  1.0000
   2.500    .6124    .01342    .00668   -.0664   .6948  1.0000
   3.000    .6647    .01349    .00672   -.0653   .6727  1.0000
   3.500    .7176    .01352    .00669   -.0642   .6501  1.0000
   4.000    .7708    .01360    .00667   -.0631   .6260  1.0000
   4.500    .8223    .01383    .00691   -.0620   .5978  1.0000
   5.000    .8746    .01403    .00700   -.0609   .5699  1.0000
   5.500    .9246    .01435    .00735   -.0596   .5364  1.0000
   6.000    .9738    .01476    .00774   -.0582   .5004  1.0000
   6.500   1.0209    .01531    .00821   -.0566   .4596  1.0000
   7.000   1.0653    .01596    .00886   -.0547   .4111  1.0000
   7.500   1.1064    .01690    .00968   -.0526   .3602  1.0000
   8.000   1.1438    .01812    .01075   -.0501   .3075  1.0000
   8.500   1.1764    .01964    .01210   -.0472   .2564  1.0000
   9.000   1.2020    .02152    .01375   -.0436   .2109  1.0000
   9.500   1.2211    .02358    .01571   -.0393   .1706  1.0000
  10.000   1.2321    .02617    .01819   -.0347   .1394  1.0000
