  
       XFOIL         Version 6.94
  
 Calculated polar for: AIRFOIL MH 42  8.94 %                           
  
 2 2 Reynolds number ~ 1/sqrt(CL)   Mach number ~ 1/sqrt(CL)  
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.130 e 6     Ncrit =   9.000
  
  alpha     CL        CD       CDp       CM    Top_Xtr Bot_Xtr
 ------- -------- --------- --------- -------- ------- -------
   4.600   0.6843   0.01198   0.00521  -0.0289  0.5447  1.0000
   5.000   0.7241   0.01242   0.00566  -0.0278  0.5098  1.0000
   5.200   0.7438   0.01266   0.00590  -0.0272  0.4899  1.0000
   5.400   0.7632   0.01292   0.00613  -0.0266  0.4679  1.0000
   5.600   0.7822   0.01321   0.00638  -0.0259  0.4441  1.0000
   5.800   0.8006   0.01353   0.00662  -0.0251  0.4155  1.0000
   6.000   0.8184   0.01389   0.00690  -0.0244  0.3805  1.0000
   6.200   0.8357   0.01435   0.00727  -0.0236  0.3426  1.0000
   6.400   0.8523   0.01491   0.00767  -0.0228  0.3039  1.0000
   6.600   0.8688   0.01553   0.00816  -0.0220  0.2637  1.0000
   6.800   0.8842   0.01629   0.00872  -0.0212  0.2235  1.0000
   7.000   0.8995   0.01711   0.00939  -0.0204  0.1822  1.0000
   7.200   0.9126   0.01822   0.01022  -0.0195  0.1337  1.0000
   7.400   0.9210   0.02004   0.01160  -0.0179  0.0802  1.0000
   7.600   0.9314   0.02158   0.01303  -0.0163  0.0620  1.0000
   7.800   0.9417   0.02313   0.01453  -0.0148  0.0554  1.0000
   8.000   0.9556   0.02436   0.01588  -0.0135  0.0514  1.0000
   8.200   0.9698   0.02566   0.01721  -0.0123  0.0487  1.0000
   8.400   0.9845   0.02715   0.01869  -0.0113  0.0468  1.0000
   8.600   1.0008   0.02918   0.02072  -0.0105  0.0452  1.0000
   8.800   1.0190   0.03216   0.02379  -0.0099  0.0441  1.0000
   9.000   1.0349   0.03377   0.02560  -0.0090  0.0433  1.0000
   9.200   1.0492   0.03528   0.02737  -0.0080  0.0419  1.0000
   9.400   1.0623   0.03734   0.02970  -0.0069  0.0409  1.0000
   9.600   1.0732   0.03989   0.03257  -0.0057  0.0407  1.0000
   9.800   1.0812   0.04267   0.03567  -0.0044  0.0406  1.0000
  10.000   1.0857   0.04561   0.03896  -0.0029  0.0406  1.0000
  10.200   1.0866   0.04869   0.04238  -0.0013  0.0408  1.0000
  10.400   1.0841   0.05186   0.04586   0.0002  0.0411  1.0000
  10.600   1.0781   0.05505   0.04934   0.0018  0.0413  1.0000
  10.800   1.0687   0.05805   0.05257   0.0035  0.0416  1.0000
  11.000   1.0557   0.06087   0.05559   0.0053  0.0418  1.0000
  11.800   0.8801   0.06308   0.05892   0.0067  0.0404  1.0000
  12.200   0.8321   0.07448   0.07062   0.0011  0.0402  1.0000
  16.600   0.6792   0.18601   0.18269  -0.0574  0.0568  1.0000
  16.800   0.6724   0.18773   0.18440  -0.0607  0.0563  1.0000
  17.000   0.6650   0.18963   0.18630  -0.0645  0.0538  1.0000
  17.200   0.6674   0.19251   0.18918  -0.0662  0.0516  1.0000
  17.400   0.6710   0.19536   0.19203  -0.0675  0.0498  1.0000
  17.600   0.6755   0.19819   0.19488  -0.0687  0.0481  1.0000
  17.800   0.6807   0.20095   0.19764  -0.0697  0.0470  1.0000
  18.000   0.6883   0.20390   0.20060  -0.0700  0.0457  1.0000
  18.800   0.6994   0.21732   0.21401  -0.0763  0.0428  1.0000
  19.000   0.6993   0.21983   0.21652  -0.0788  0.0404  1.0000
  19.200   0.7027   0.22287   0.21957  -0.0803  0.0389  1.0000
  19.400   0.7066   0.22592   0.22262  -0.0817  0.0373  1.0000
  19.600   0.7107   0.22883   0.22554  -0.0830  0.0363  1.0000
  19.800   0.7150   0.23181   0.22853  -0.0842  0.0354  1.0000
  20.000   0.7199   0.23475   0.23147  -0.0852  0.0344  1.0000
