  
       XFOIL         Version 6.94
  
 Calculated polar for: CLARK Y AIRFOIL                                 
  
 2 2 Reynolds number ~ 1/sqrt(CL)   Mach number ~ 1/sqrt(CL)  
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.040 e 6     Ncrit =   9.000
  
  alpha     CL        CD       CDp       CM    Top_Xtr Bot_Xtr
 ------- -------- --------- --------- -------- ------- -------
   4.600   0.6961   0.04277   0.03206  -0.0767  0.6750  1.0000
   4.800   0.7216   0.04353   0.03279  -0.0772  0.6686  1.0000
   5.000   0.7225   0.04537   0.03464  -0.0756  0.6550  1.0000
   5.600   0.7668   0.04941   0.03865  -0.0746  0.6306  1.0000
   5.800   0.7608   0.05193   0.04120  -0.0730  0.6181  1.0000
   6.400   0.7919   0.05709   0.04642  -0.0716  0.5943  1.0000
   6.600   0.8226   0.05767   0.04700  -0.0720  0.5904  1.0000
   6.800   0.8006   0.06135   0.05074  -0.0702  0.5767  1.0000
   7.000   0.8309   0.06196   0.05137  -0.0704  0.5723  1.0000
   7.200   0.8094   0.06567   0.05513  -0.0689  0.5592  1.0000
   7.600   0.8183   0.07010   0.05968  -0.0677  0.5418  1.0000
   7.800   0.8501   0.07051   0.06012  -0.0676  0.5356  1.0000
   8.000   0.8289   0.07446   0.06414  -0.0666  0.5237  1.0000
   8.200   0.8670   0.07430   0.06403  -0.0662  0.5164  1.0000
   8.400   0.8431   0.07849   0.06828  -0.0653  0.5037  1.0000
   8.600   0.8668   0.07929   0.06912  -0.0645  0.4942  1.0000
   9.000   0.8627   0.08453   0.07448  -0.0630  0.4698  1.0000
   9.200   0.9035   0.08351   0.07356  -0.0614  0.4583  1.0000
   9.400   0.8880   0.08737   0.07748  -0.0610  0.4450  1.0000
   9.600   0.8825   0.09054   0.08071  -0.0605  0.4328  1.0000
   9.800   0.9182   0.08985   0.08009  -0.0586  0.4209  1.0000
  10.000   0.8971   0.09470   0.08500  -0.0589  0.4088  1.0000
  10.200   0.8941   0.09791   0.08826  -0.0586  0.3974  1.0000
  10.400   0.9336   0.09681   0.08728  -0.0563  0.3861  1.0000
  10.600   0.8894   0.10459   0.09505  -0.0584  0.3769  1.0000
  10.800   0.9328   0.10342   0.09400  -0.0559  0.3672  1.0000
  11.000   0.8853   0.11174   0.10230  -0.0587  0.3603  1.0000
  11.200   0.8941   0.11417   0.10482  -0.0584  0.3518  1.0000
  11.800   0.8669   0.12883   0.11959  -0.0624  0.3440  1.0000
  12.000   0.8350   0.13816   0.12897  -0.0679  0.3713  1.0000
  12.200   0.8676   0.13807   0.12893  -0.0650  0.3471  1.0000
  12.600   0.7951   0.15414   0.14512  -0.0767  0.4279  1.0000
  12.800   0.8078   0.15792   0.14895  -0.0774  0.4248  1.0000
  16.200   0.8844   0.20476   0.19647  -0.0893  0.3253  1.0000
  16.400   0.9132   0.21336   0.20518  -0.0885  0.3109  1.0000
  16.600   0.8937   0.20985   0.20164  -0.0909  0.3037  1.0000
  16.800   0.9078   0.21493   0.20677  -0.0908  0.2905  1.0000
  17.200   0.9135   0.21973   0.21159  -0.0930  0.2703  1.0000
  17.400   0.9249   0.22360   0.21551  -0.0932  0.2585  1.0000
  17.600   0.9289   0.22740   0.21930  -0.0946  0.2544  1.0000
  17.800   0.9272   0.22801   0.21990  -0.0967  0.2462  1.0000
  18.000   0.9568   0.23912   0.23106  -0.0949  0.2387  1.0000
  18.200   0.9421   0.23553   0.22742  -0.0987  0.2359  1.0000
  18.400   0.9441   0.23694   0.22882  -0.1005  0.2286  1.0000
  18.800   0.9701   0.24866   0.24056  -0.1010  0.2211  1.0000
  19.000   0.9619   0.24624   0.23811  -0.1046  0.2168  1.0000
  19.200   0.9678   0.24864   0.24051  -0.1059  0.2105  1.0000
  19.400   0.9839   0.25505   0.24696  -0.1054  0.2059  1.0000
  19.600   0.9904   0.25935   0.25124  -0.1068  0.2041  1.0000
