  
       XFOIL         Version 6.94
  
 Calculated polar for: CLARK-Y 11.7% smoothed                          
  
 2 2 Reynolds number ~ 1/sqrt(CL)   Mach number ~ 1/sqrt(CL)  
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.080 e 6     Ncrit =   9.000
  
  alpha     CL        CD       CDp       CM    Top_Xtr Bot_Xtr
 ------- -------- --------- --------- -------- ------- -------
  -2.000   0.1568   0.01292   0.00618  -0.0838  0.8641  0.3326
  -1.600   0.1815   0.01270   0.00657  -0.0803  0.8551  0.5167
   4.200   0.8466   0.01971   0.01131  -0.0823  0.6501  1.0000
   4.400   0.8664   0.01995   0.01147  -0.0815  0.6378  1.0000
   4.600   0.8904   0.02011   0.01152  -0.0814  0.6263  1.0000
   4.800   0.9047   0.02048   0.01189  -0.0797  0.6118  1.0000
   5.000   0.9218   0.02084   0.01220  -0.0786  0.5985  1.0000
   5.200   0.9444   0.02114   0.01239  -0.0783  0.5874  1.0000
   5.400   0.9606   0.02158   0.01281  -0.0771  0.5748  1.0000
   5.600   0.9764   0.02210   0.01331  -0.0758  0.5627  1.0000
   5.800   1.0015   0.02245   0.01355  -0.0760  0.5534  1.0000
   6.000   1.0124   0.02306   0.01424  -0.0741  0.5411  1.0000
   6.200   1.0318   0.02360   0.01473  -0.0735  0.5317  1.0000
   6.400   1.0480   0.02417   0.01531  -0.0724  0.5216  1.0000
   6.600   1.0642   0.02473   0.01587  -0.0712  0.5114  1.0000
   6.800   1.0856   0.02504   0.01612  -0.0707  0.5007  1.0000
   7.000   1.0966   0.02553   0.01666  -0.0687  0.4881  1.0000
   7.200   1.1134   0.02584   0.01691  -0.0674  0.4757  1.0000
   7.600   1.1437   0.02654   0.01759  -0.0645  0.4512  1.0000
   7.800   1.1605   0.02702   0.01807  -0.0634  0.4410  1.0000
   8.000   1.1767   0.02747   0.01853  -0.0623  0.4304  1.0000
   8.200   1.1883   0.02805   0.01918  -0.0604  0.4195  1.0000
   8.400   1.2089   0.02842   0.01945  -0.0599  0.4086  1.0000
   8.600   1.2171   0.02898   0.02014  -0.0575  0.3967  1.0000
   8.800   1.2292   0.02947   0.02069  -0.0557  0.3844  1.0000
   9.000   1.2445   0.02984   0.02101  -0.0543  0.3711  1.0000
   9.200   1.2579   0.03021   0.02132  -0.0526  0.3564  1.0000
   9.400   1.2628   0.03071   0.02191  -0.0497  0.3410  1.0000
   9.600   1.2688   0.03119   0.02240  -0.0469  0.3239  1.0000
   9.800   1.2740   0.03169   0.02282  -0.0440  0.3049  1.0000
  10.000   1.2778   0.03230   0.02329  -0.0409  0.2844  1.0000
  10.200   1.2753   0.03309   0.02408  -0.0371  0.2650  1.0000
  10.400   1.2742   0.03395   0.02487  -0.0335  0.2470  1.0000
  10.600   1.2762   0.03489   0.02568  -0.0305  0.2312  1.0000
  10.800   1.2768   0.03586   0.02664  -0.0274  0.2179  1.0000
  11.000   1.2775   0.03702   0.02786  -0.0246  0.2064  1.0000
  11.200   1.2852   0.03814   0.02887  -0.0228  0.1962  1.0000
  11.400   1.2899   0.03932   0.03010  -0.0207  0.1872  1.0000
  11.600   1.3008   0.04074   0.03151  -0.0194  0.1794  1.0000
  11.800   1.3063   0.04209   0.03296  -0.0176  0.1724  1.0000
  12.000   1.3227   0.04356   0.03432  -0.0171  0.1653  1.0000
  12.400   1.3363   0.04662   0.03758  -0.0141  0.1543  1.0000
  12.600   1.3489   0.04863   0.03963  -0.0134  0.1492  1.0000
  12.800   1.3432   0.05048   0.04175  -0.0108  0.1456  1.0000
  13.000   1.3450   0.05223   0.04362  -0.0092  0.1414  1.0000
  13.400   1.3595   0.05664   0.04818  -0.0072  0.1338  1.0000
  13.800   1.3346   0.06144   0.05351  -0.0029  0.1291  1.0000
  14.000   1.3289   0.06378   0.05599  -0.0015  0.1263  1.0000
  14.200   1.3620   0.06627   0.05825  -0.0024  0.1208  1.0000
  16.200   0.9086   0.16879   0.16259  -0.0443  0.1352  1.0000
  17.000   0.8554   0.19919   0.19301  -0.0629  0.1794  1.0000
  17.200   0.8571   0.20152   0.19535  -0.0644  0.1736  1.0000
  17.400   0.8711   0.20435   0.19821  -0.0640  0.1696  1.0000
  17.800   0.8811   0.21167   0.20554  -0.0663  0.1657  1.0000
  18.000   0.8737   0.21294   0.20679  -0.0694  0.1590  1.0000
  18.200   0.8840   0.21557   0.20945  -0.0696  0.1549  1.0000
  18.800   0.8923   0.22400   0.21789  -0.0745  0.1441  1.0000
  19.000   0.9000   0.22659   0.22050  -0.0752  0.1403  1.0000
  19.400   0.9301   0.23666   0.23062  -0.0743  0.1356  1.0000
  19.600   0.9118   0.23497   0.22888  -0.0797  0.1304  1.0000
  19.800   0.9175   0.23744   0.23135  -0.0809  0.1264  1.0000
  20.000   0.9273   0.24031   0.23425  -0.0812  0.1237  1.0000
